Detected GPU: Radeon 8060S Graphics -> peak BF16 FLOPS: 1.4e+14
Vocab size: 311
Model config: {'sequence_len': 2048, 'vocab_size': 311, 'n_layer': 12, 'n_head': 9, 'n_kv_head': 9, 'n_embd': 576, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 179,136
  value_embeds            : 1,074,816
  lm_head                 : 179,136
  transformer_matrices    : 47,777,472
  scalars                 : 24
  total                   : 49,210,584
Estimated FLOPs per token: 3.939080e+08
Scaling AdamW LRs by 1/sqrt(576/768) = 1.154701
ROCm detected: torch.compile disabled (enable with PyTorch 2.9+ on ROCm)
Time budget: 3600s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 5.741235 | lrm: 1.00 | dt: 4911ms | tok/sec: 26,691 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00001 (0.0%) | loss: 6.205927 | lrm: 1.00 | dt: 4894ms | tok/sec: 26,782 | mfu: 7.6% | epoch: 1 | remaining: 3600s    
step 00002 (0.0%) | loss: 5.581963 | lrm: 1.00 | dt: 4964ms | tok/sec: 26,405 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00003 (0.0%) | loss: 4.872230 | lrm: 1.00 | dt: 4966ms | tok/sec: 26,391 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00004 (0.0%) | loss: 4.390814 | lrm: 1.00 | dt: 4967ms | tok/sec: 26,388 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00005 (0.0%) | loss: 4.054839 | lrm: 1.00 | dt: 4972ms | tok/sec: 26,359 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00006 (0.0%) | loss: 3.822780 | lrm: 1.00 | dt: 4971ms | tok/sec: 26,367 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00007 (0.0%) | loss: 3.654162 | lrm: 1.00 | dt: 4968ms | tok/sec: 26,383 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00008 (0.0%) | loss: 3.514246 | lrm: 1.00 | dt: 4973ms | tok/sec: 26,354 | mfu: 7.5% | epoch: 1 | remaining: 3600s    
step 00009 (0.0%) | loss: 3.381420 | lrm: 1.00 | dt: 4978ms | tok/sec: 26,332 | mfu: 7.4% | epoch: 1 | remaining: 3600s    
step 00010 (0.0%) | loss: 3.311764 | lrm: 1.00 | dt: 4983ms | tok/sec: 26,306 | mfu: 7.4% | epoch: 1 | remaining: 3600s    
step 00011 (0.0%) | loss: 3.243389 | lrm: 1.00 | dt: 4989ms | tok/sec: 26,272 | mfu: 7.4% | epoch: 1 | remaining: 3595s    
step 00012 (0.1%) | loss: 3.179795 | lrm: 1.00 | dt: 4990ms | tok/sec: 26,267 | mfu: 7.4% | epoch: 1 | remaining: 3590s    
step 00013 (0.3%) | loss: 3.102501 | lrm: 1.00 | dt: 4987ms | tok/sec: 26,281 | mfu: 7.4% | epoch: 1 | remaining: 3585s    
step 00014 (0.4%) | loss: 3.061073 | lrm: 1.00 | dt: 4988ms | tok/sec: 26,276 | mfu: 7.4% | epoch: 1 | remaining: 3580s    
step 00015 (0.6%) | loss: 3.040639 | lrm: 1.00 | dt: 4991ms | tok/sec: 26,259 | mfu: 7.4% | epoch: 1 | remaining: 3575s    
step 00606 (82.6%) | loss: 0.017109 | lrm: 0.35 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 31 | remaining: 620s    
step 00607 (82.8%) | loss: 0.016741 | lrm: 0.34 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 31 | remaining: 615s    
step 00608 (82.9%) | loss: 0.016611 | lrm: 0.34 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 31 | remaining: 610s    
step 00609 (83.0%) | loss: 0.016567 | lrm: 0.34 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 32 | remaining: 605s    
step 00610 (83.2%) | loss: 0.016577 | lrm: 0.34 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 32 | remaining: 600s    
step 00611 (83.3%) | loss: 0.016215 | lrm: 0.33 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 32 | remaining: 595s    
step 00612 (83.5%) | loss: 0.015752 | lrm: 0.33 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 32 | remaining: 590s    
step 00613 (83.6%) | loss: 0.015559 | lrm: 0.33 | dt: 5001ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 32 | remaining: 585s    
step 00614 (83.7%) | loss: 0.015303 | lrm: 0.33 | dt: 4995ms | tok/sec: 26,241 | mfu: 7.4% | epoch: 32 | remaining: 580s    
step 00615 (83.9%) | loss: 0.014948 | lrm: 0.32 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 32 | remaining: 575s    
step 00616 (84.0%) | loss: 0.014820 | lrm: 0.32 | dt: 5001ms | tok/sec: 26,211 | mfu: 7.4% | epoch: 32 | remaining: 570s    
step 00617 (84.2%) | loss: 0.014704 | lrm: 0.32 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 32 | remaining: 565s    
step 00618 (84.3%) | loss: 0.014626 | lrm: 0.31 | dt: 4998ms | tok/sec: 26,225 | mfu: 7.4% | epoch: 32 | remaining: 560s    
step 00619 (84.4%) | loss: 0.014451 | lrm: 0.31 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 32 | remaining: 555s    
step 00620 (84.6%) | loss: 0.014635 | lrm: 0.31 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 32 | remaining: 550s    
step 00621 (84.7%) | loss: 0.014491 | lrm: 0.31 | dt: 4998ms | tok/sec: 26,226 | mfu: 7.4% | epoch: 32 | remaining: 545s    
step 00622 (84.8%) | loss: 0.014107 | lrm: 0.30 | dt: 4993ms | tok/sec: 26,250 | mfu: 7.4% | epoch: 32 | remaining: 540s    
step 00623 (85.0%) | loss: 0.013650 | lrm: 0.30 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 32 | remaining: 535s    
step 00624 (85.1%) | loss: 0.013246 | lrm: 0.30 | dt: 4998ms | tok/sec: 26,223 | mfu: 7.4% | epoch: 32 | remaining: 530s    
step 00625 (85.3%) | loss: 0.012922 | lrm: 0.29 | dt: 4995ms | tok/sec: 26,242 | mfu: 7.4% | epoch: 32 | remaining: 525s    
step 00626 (85.4%) | loss: 0.012663 | lrm: 0.29 | dt: 4999ms | tok/sec: 26,221 | mfu: 7.4% | epoch: 32 | remaining: 520s    
step 00627 (85.5%) | loss: 0.012294 | lrm: 0.29 | dt: 4996ms | tok/sec: 26,233 | mfu: 7.4% | epoch: 32 | remaining: 515s    
step 00628 (85.7%) | loss: 0.012162 | lrm: 0.29 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 32 | remaining: 510s    
step 00629 (85.8%) | loss: 0.012046 | lrm: 0.28 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 33 | remaining: 505s    
step 00630 (86.0%) | loss: 0.012036 | lrm: 0.28 | dt: 4995ms | tok/sec: 26,241 | mfu: 7.4% | epoch: 33 | remaining: 500s    
step 00631 (86.1%) | loss: 0.011789 | lrm: 0.28 | dt: 4999ms | tok/sec: 26,221 | mfu: 7.4% | epoch: 33 | remaining: 495s    
step 00632 (86.2%) | loss: 0.011470 | lrm: 0.28 | dt: 4996ms | tok/sec: 26,237 | mfu: 7.4% | epoch: 33 | remaining: 490s    
step 00633 (86.4%) | loss: 0.011225 | lrm: 0.27 | dt: 4994ms | tok/sec: 26,245 | mfu: 7.4% | epoch: 33 | remaining: 485s    
step 00634 (86.5%) | loss: 0.010937 | lrm: 0.27 | dt: 4996ms | tok/sec: 26,233 | mfu: 7.4% | epoch: 33 | remaining: 480s    
step 00635 (86.7%) | loss: 0.010697 | lrm: 0.27 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 33 | remaining: 475s    
step 00636 (86.8%) | loss: 0.010592 | lrm: 0.26 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 33 | remaining: 470s    
step 00637 (86.9%) | loss: 0.010515 | lrm: 0.26 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 33 | remaining: 465s    
step 00638 (87.1%) | loss: 0.010318 | lrm: 0.26 | dt: 4997ms | tok/sec: 26,231 | mfu: 7.4% | epoch: 33 | remaining: 460s    
step 00639 (87.2%) | loss: 0.010362 | lrm: 0.26 | dt: 5003ms | tok/sec: 26,197 | mfu: 7.4% | epoch: 33 | remaining: 455s    
step 00640 (87.3%) | loss: 0.010315 | lrm: 0.25 | dt: 4999ms | tok/sec: 26,221 | mfu: 7.4% | epoch: 33 | remaining: 450s    
step 00641 (87.5%) | loss: 0.010188 | lrm: 0.25 | dt: 5004ms | tok/sec: 26,191 | mfu: 7.4% | epoch: 33 | remaining: 445s    
step 00642 (87.6%) | loss: 0.010147 | lrm: 0.25 | dt: 5001ms | tok/sec: 26,208 | mfu: 7.4% | epoch: 33 | remaining: 440s    
step 00643 (87.8%) | loss: 0.009720 | lrm: 0.24 | dt: 5001ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 33 | remaining: 435s    
step 00644 (87.9%) | loss: 0.009488 | lrm: 0.24 | dt: 4999ms | tok/sec: 26,221 | mfu: 7.4% | epoch: 33 | remaining: 430s    
step 00645 (88.0%) | loss: 0.009237 | lrm: 0.24 | dt: 5002ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 33 | remaining: 425s    
step 00646 (88.2%) | loss: 0.009004 | lrm: 0.24 | dt: 4993ms | tok/sec: 26,248 | mfu: 7.4% | epoch: 33 | remaining: 420s    
step 00647 (88.3%) | loss: 0.008779 | lrm: 0.23 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 33 | remaining: 415s    
step 00648 (88.5%) | loss: 0.008626 | lrm: 0.23 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 34 | remaining: 410s    
step 00649 (88.6%) | loss: 0.008573 | lrm: 0.23 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 34 | remaining: 405s    
step 00650 (88.7%) | loss: 0.008719 | lrm: 0.23 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 34 | remaining: 400s    
step 00651 (88.9%) | loss: 0.008552 | lrm: 0.22 | dt: 5001ms | tok/sec: 26,209 | mfu: 7.4% | epoch: 34 | remaining: 395s    
step 00652 (89.0%) | loss: 0.008378 | lrm: 0.22 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 34 | remaining: 390s    
step 00653 (89.2%) | loss: 0.008151 | lrm: 0.22 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 34 | remaining: 385s    
step 00654 (89.3%) | loss: 0.007963 | lrm: 0.21 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 34 | remaining: 380s    
step 00655 (89.4%) | loss: 0.007780 | lrm: 0.21 | dt: 5003ms | tok/sec: 26,197 | mfu: 7.4% | epoch: 34 | remaining: 375s    
step 00656 (89.6%) | loss: 0.007715 | lrm: 0.21 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 34 | remaining: 370s    
step 00657 (89.7%) | loss: 0.007600 | lrm: 0.21 | dt: 5000ms | tok/sec: 26,215 | mfu: 7.4% | epoch: 34 | remaining: 365s    
step 00658 (89.8%) | loss: 0.007402 | lrm: 0.20 | dt: 4997ms | tok/sec: 26,230 | mfu: 7.4% | epoch: 34 | remaining: 360s    
step 00659 (90.0%) | loss: 0.007318 | lrm: 0.20 | dt: 5001ms | tok/sec: 26,209 | mfu: 7.4% | epoch: 34 | remaining: 355s    
step 00660 (90.1%) | loss: 0.007285 | lrm: 0.20 | dt: 5003ms | tok/sec: 26,197 | mfu: 7.4% | epoch: 34 | remaining: 350s    
step 00661 (90.3%) | loss: 0.007044 | lrm: 0.19 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 34 | remaining: 345s    
step 00662 (90.4%) | loss: 0.006879 | lrm: 0.19 | dt: 5001ms | tok/sec: 26,208 | mfu: 7.4% | epoch: 34 | remaining: 340s    
step 00663 (90.5%) | loss: 0.006719 | lrm: 0.19 | dt: 5003ms | tok/sec: 26,198 | mfu: 7.4% | epoch: 34 | remaining: 335s    
step 00664 (90.7%) | loss: 0.006486 | lrm: 0.19 | dt: 5002ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 34 | remaining: 330s    
step 00665 (90.8%) | loss: 0.006271 | lrm: 0.18 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 34 | remaining: 325s    
step 00666 (91.0%) | loss: 0.006093 | lrm: 0.18 | dt: 5001ms | tok/sec: 26,207 | mfu: 7.4% | epoch: 34 | remaining: 320s    
step 00667 (91.1%) | loss: 0.006048 | lrm: 0.18 | dt: 5003ms | tok/sec: 26,199 | mfu: 7.4% | epoch: 34 | remaining: 315s    
step 00668 (91.2%) | loss: 0.005903 | lrm: 0.18 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 35 | remaining: 310s    
step 00669 (91.4%) | loss: 0.005982 | lrm: 0.17 | dt: 5001ms | tok/sec: 26,208 | mfu: 7.4% | epoch: 35 | remaining: 305s    
step 00670 (91.5%) | loss: 0.005830 | lrm: 0.17 | dt: 4999ms | tok/sec: 26,219 | mfu: 7.4% | epoch: 35 | remaining: 300s    
step 00671 (91.7%) | loss: 0.005695 | lrm: 0.17 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 35 | remaining: 295s    
step 00672 (91.8%) | loss: 0.005650 | lrm: 0.16 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 35 | remaining: 290s    
step 00673 (91.9%) | loss: 0.005538 | lrm: 0.16 | dt: 5000ms | tok/sec: 26,212 | mfu: 7.4% | epoch: 35 | remaining: 285s    
step 00674 (92.1%) | loss: 0.005363 | lrm: 0.16 | dt: 4997ms | tok/sec: 26,229 | mfu: 7.4% | epoch: 35 | remaining: 280s    
step 00675 (92.2%) | loss: 0.005235 | lrm: 0.16 | dt: 5000ms | tok/sec: 26,216 | mfu: 7.4% | epoch: 35 | remaining: 275s    
step 00676 (92.3%) | loss: 0.005173 | lrm: 0.15 | dt: 5000ms | tok/sec: 26,212 | mfu: 7.4% | epoch: 35 | remaining: 270s    
step 00677 (92.5%) | loss: 0.005075 | lrm: 0.15 | dt: 4999ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 35 | remaining: 265s    
step 00678 (92.6%) | loss: 0.005005 | lrm: 0.15 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 35 | remaining: 260s    
step 00679 (92.8%) | loss: 0.004929 | lrm: 0.14 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 35 | remaining: 255s    
step 00680 (92.9%) | loss: 0.004852 | lrm: 0.14 | dt: 4997ms | tok/sec: 26,231 | mfu: 7.4% | epoch: 35 | remaining: 250s    
step 00681 (93.0%) | loss: 0.004698 | lrm: 0.14 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 35 | remaining: 245s    
step 00682 (93.2%) | loss: 0.004598 | lrm: 0.14 | dt: 4999ms | tok/sec: 26,220 | mfu: 7.4% | epoch: 35 | remaining: 240s    
step 00683 (93.3%) | loss: 0.004508 | lrm: 0.13 | dt: 5001ms | tok/sec: 26,209 | mfu: 7.4% | epoch: 35 | remaining: 235s    
step 00684 (93.5%) | loss: 0.004388 | lrm: 0.13 | dt: 5005ms | tok/sec: 26,188 | mfu: 7.4% | epoch: 35 | remaining: 230s    
step 00685 (93.6%) | loss: 0.004318 | lrm: 0.13 | dt: 5003ms | tok/sec: 26,200 | mfu: 7.4% | epoch: 35 | remaining: 225s    
step 00686 (93.7%) | loss: 0.004258 | lrm: 0.13 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 35 | remaining: 220s    
step 00687 (93.9%) | loss: 0.004188 | lrm: 0.12 | dt: 4999ms | tok/sec: 26,221 | mfu: 7.4% | epoch: 35 | remaining: 215s    
step 00688 (94.0%) | loss: 0.004149 | lrm: 0.12 | dt: 4995ms | tok/sec: 26,240 | mfu: 7.4% | epoch: 36 | remaining: 210s    
step 00689 (94.2%) | loss: 0.004138 | lrm: 0.12 | dt: 5000ms | tok/sec: 26,213 | mfu: 7.4% | epoch: 36 | remaining: 205s    
step 00690 (94.3%) | loss: 0.004062 | lrm: 0.11 | dt: 4998ms | tok/sec: 26,222 | mfu: 7.4% | epoch: 36 | remaining: 200s    
step 00691 (94.4%) | loss: 0.003944 | lrm: 0.11 | dt: 4998ms | tok/sec: 26,224 | mfu: 7.4% | epoch: 36 | remaining: 195s    
step 00692 (94.6%) | loss: 0.003891 | lrm: 0.11 | dt: 5001ms | tok/sec: 26,206 | mfu: 7.4% | epoch: 36 | remaining: 190s    
step 00693 (94.7%) | loss: 0.003871 | lrm: 0.11 | dt: 4998ms | tok/sec: 26,227 | mfu: 7.4% | epoch: 36 | remaining: 185s    
step 00694 (94.8%) | loss: 0.003785 | lrm: 0.10 | dt: 4996ms | tok/sec: 26,236 | mfu: 7.4% | epoch: 36 | remaining: 180s    
step 00695 (95.0%) | loss: 0.003732 | lrm: 0.10 | dt: 4995ms | tok/sec: 26,242 | mfu: 7.4% | epoch: 36 | remaining: 176s    
step 00696 (95.1%) | loss: 0.003712 | lrm: 0.10 | dt: 4995ms | tok/sec: 26,242 | mfu: 7.4% | epoch: 36 | remaining: 171s    
step 00697 (95.3%) | loss: 0.003642 | lrm: 0.09 | dt: 4995ms | tok/sec: 26,238 | mfu: 7.4% | epoch: 36 | remaining: 166s    
step 00698 (95.4%) | loss: 0.003654 | lrm: 0.09 | dt: 4995ms | tok/sec: 26,240 | mfu: 7.4% | epoch: 36 | remaining: 161s    
step 00699 (95.5%) | loss: 0.003574 | lrm: 0.09 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 36 | remaining: 156s    
step 00700 (95.7%) | loss: 0.003454 | lrm: 0.09 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 36 | remaining: 151s    
step 00701 (95.8%) | loss: 0.003346 | lrm: 0.08 | dt: 4999ms | tok/sec: 26,217 | mfu: 7.4% | epoch: 36 | remaining: 146s    
step 00702 (96.0%) | loss: 0.003251 | lrm: 0.08 | dt: 4993ms | tok/sec: 26,251 | mfu: 7.4% | epoch: 36 | remaining: 141s    
step 00703 (96.1%) | loss: 0.003142 | lrm: 0.08 | dt: 4994ms | tok/sec: 26,245 | mfu: 7.4% | epoch: 36 | remaining: 136s    
step 00704 (96.2%) | loss: 0.003062 | lrm: 0.08 | dt: 4995ms | tok/sec: 26,239 | mfu: 7.4% | epoch: 36 | remaining: 131s    
step 00705 (96.4%) | loss: 0.003010 | lrm: 0.07 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 36 | remaining: 126s    
step 00706 (96.5%) | loss: 0.002923 | lrm: 0.07 | dt: 4994ms | tok/sec: 26,245 | mfu: 7.4% | epoch: 36 | remaining: 121s    
step 00707 (96.7%) | loss: 0.002922 | lrm: 0.07 | dt: 4996ms | tok/sec: 26,233 | mfu: 7.4% | epoch: 37 | remaining: 116s    
step 00708 (96.8%) | loss: 0.002910 | lrm: 0.06 | dt: 4993ms | tok/sec: 26,251 | mfu: 7.4% | epoch: 37 | remaining: 111s    
step 00709 (96.9%) | loss: 0.002929 | lrm: 0.06 | dt: 4995ms | tok/sec: 26,238 | mfu: 7.4% | epoch: 37 | remaining: 106s    
step 00710 (97.1%) | loss: 0.002883 | lrm: 0.06 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 37 | remaining: 101s    
step 00711 (97.2%) | loss: 0.002849 | lrm: 0.06 | dt: 4997ms | tok/sec: 26,228 | mfu: 7.4% | epoch: 37 | remaining: 96s    
step 00712 (97.3%) | loss: 0.002833 | lrm: 0.05 | dt: 4996ms | tok/sec: 26,234 | mfu: 7.4% | epoch: 37 | remaining: 91s    
step 00713 (97.5%) | loss: 0.002770 | lrm: 0.05 | dt: 4997ms | tok/sec: 26,232 | mfu: 7.4% | epoch: 37 | remaining: 86s    
step 00714 (97.6%) | loss: 0.002694 | lrm: 0.05 | dt: 4993ms | tok/sec: 26,250 | mfu: 7.4% | epoch: 37 | remaining: 81s    
step 00715 (97.8%) | loss: 0.002630 | lrm: 0.04 | dt: 4996ms | tok/sec: 26,237 | mfu: 7.4% | epoch: 37 | remaining: 76s    
step 00716 (97.9%) | loss: 0.002601 | lrm: 0.04 | dt: 4996ms | tok/sec: 26,236 | mfu: 7.4% | epoch: 37 | remaining: 71s    
step 00717 (98.0%) | loss: 0.002547 | lrm: 0.04 | dt: 4989ms | tok/sec: 26,272 | mfu: 7.4% | epoch: 37 | remaining: 66s    
step 00718 (98.2%) | loss: 0.002493 | lrm: 0.04 | dt: 4993ms | tok/sec: 26,252 | mfu: 7.4% | epoch: 37 | remaining: 61s    
step 00719 (98.3%) | loss: 0.002442 | lrm: 0.03 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 37 | remaining: 56s    
step 00720 (98.5%) | loss: 0.002372 | lrm: 0.03 | dt: 4991ms | tok/sec: 26,262 | mfu: 7.4% | epoch: 37 | remaining: 51s    
step 00721 (98.6%) | loss: 0.002337 | lrm: 0.03 | dt: 4992ms | tok/sec: 26,256 | mfu: 7.4% | epoch: 37 | remaining: 46s    
step 00722 (98.7%) | loss: 0.002305 | lrm: 0.03 | dt: 4991ms | tok/sec: 26,262 | mfu: 7.4% | epoch: 37 | remaining: 41s    
step 00723 (98.9%) | loss: 0.002239 | lrm: 0.02 | dt: 4996ms | tok/sec: 26,235 | mfu: 7.4% | epoch: 37 | remaining: 36s    
step 00724 (99.0%) | loss: 0.002201 | lrm: 0.02 | dt: 4994ms | tok/sec: 26,247 | mfu: 7.4% | epoch: 37 | remaining: 31s    
step 00725 (99.1%) | loss: 0.002161 | lrm: 0.02 | dt: 4995ms | tok/sec: 26,240 | mfu: 7.4% | epoch: 37 | remaining: 26s    
step 00726 (99.3%) | loss: 0.002129 | lrm: 0.01 | dt: 4995ms | tok/sec: 26,243 | mfu: 7.4% | epoch: 37 | remaining: 21s    
step 00727 (99.4%) | loss: 0.002096 | lrm: 0.01 | dt: 4994ms | tok/sec: 26,246 | mfu: 7.4% | epoch: 38 | remaining: 16s    
step 00728 (99.6%) | loss: 0.002102 | lrm: 0.01 | dt: 4990ms | tok/sec: 26,269 | mfu: 7.4% | epoch: 38 | remaining: 11s    
step 00729 (99.7%) | loss: 0.002071 | lrm: 0.01 | dt: 4995ms | tok/sec: 26,238 | mfu: 7.4% | epoch: 38 | remaining: 6s    
step 00730 (99.8%) | loss: 0.002054 | lrm: 0.00 | dt: 4990ms | tok/sec: 26,266 | mfu: 7.4% | epoch: 38 | remaining: 1s    
step 00731 (100.0%) | loss: 0.002040 | lrm: 0.00 | dt: 4999ms | tok/sec: 26,218 | mfu: 7.4% | epoch: 38 | remaining: 0s    
Checkpoint saved to /home/jonathan/Documents/projects/autoresearch/checkpoint.pt
---
val_bpb:          4.195395
training_seconds: 3604.3
total_seconds:    3663.5
peak_vram_mb:     52583.4
mfu_percent:      7.42
total_tokens_M:   95.9
num_steps:        732
num_params_M:     49.2
depth:            12
